"","LAD.name","LAD.code","ETH.group","MB.0","M0.1","M1.2","M2.3","M3.4","M4.5","M5.6","M6.7","M7.8","M8.9","M9.10","M10.11","M11.12","M12.13","M13.14","M14.15","M15.16","M16.17","M17.18","M18.19","M19.20","M20.21","M21.22","M22.23","M23.24","M24.25","M25.26","M26.27","M27.28","M28.29","M29.30","M30.31","M31.32","M32.33","M33.34","M34.35","M35.36","M36.37","M37.38","M38.39","M39.40","M40.41","M41.42","M42.43","M43.44","M44.45","M45.46","M46.47","M47.48","M48.49","M49.50","M50.51","M51.52","M52.53","M53.54","M54.55","M55.56","M56.57","M57.58","M58.59","M59.60","M60.61","M61.62","M62.63","M63.64","M64.65","M65.66","M66.67","M67.68","M68.69","M69.70","M70.71","M71.72","M72.73","M73.74","M74.75","M75.76","M76.77","M77.78","M78.79","M79.80","M80.81","M81.82","M82.83","M83.84","M84.85","M85.86","M86.87","M87.88","M88.89","M89.90","M90.91","M91.92","M92.93","M93.94","M94.95","M95.96","M96.97","M97.98","M98.99","M99.100","M100.101p","FB.0","F0.1","F1.2","F2.3","F3.4","F4.5","F5.6","F6.7","F7.8","F8.9","F9.10","F10.11","F11.12","F12.13","F13.14","F14.15","F15.16","F16.17","F17.18","F18.19","F19.20","F20.21","F21.22","F22.23","F23.24","F24.25","F25.26","F26.27","F27.28","F28.29","F29.30","F30.31","F31.32","F32.33","F33.34","F34.35","F35.36","F36.37","F37.38","F38.39","F39.40","F40.41","F41.42","F42.43","F43.44","F44.45","F45.46","F46.47","F47.48","F48.49","F49.50","F50.51","F51.52","F52.53","F53.54","F54.55","F55.56","F56.57","F57.58","F58.59","F59.60","F60.61","F61.62","F62.63","F63.64","F64.65","F65.66","F66.67","F67.68","F68.69","F69.70","F70.71","F71.72","F72.73","F73.74","F74.75","F75.76","F76.77","F77.78","F78.79","F79.80","F80.81","F81.82","F82.83","F83.84","F84.85","F85.86","F86.87","F87.88","F88.89","F89.90","F90.91","F91.92","F92.93","F93.94","F94.95","F95.96","F96.97","F97.98","F98.99","F99.100","F100.101p"
"1","City of London+Westminster","E09000001+E09000033","WBI",97.7076802256172,67.2167067352627,53.3083087259544,40.2562478003088,31.7497742722509,23.8700470020794,19.4512558072997,16.3560504793421,17.3377080234879,19.0578310225373,15.5002989752989,16.1602518633391,21.0323902005161,18.7781138214959,29.2492979471724,14.9414750909592,14.8912720690544,14.7684899593503,28.2861009111019,91.2416542797936,139.358785267111,95.6554832148593,92.4709999570198,111.780320315824,112.000391116713,99.9028619961298,111.416398409184,121.058832721609,126.845426974702,129.797727032984,131.814106376937,141.797421443154,127.971408419369,134.08750064124,109.480602082348,100.115084220144,90.6171540487077,88.7987360641104,76.9932826984436,73.9634889808087,73.2701058398609,63.5308310697937,58.4911677657289,52.6627931977274,53.6313880298983,65.0155830470531,54.2343555134641,50.7471444406213,48.0218401468763,39.9387448563854,43.8145773331474,35.5769840300863,36.9158361579119,32.4950455924328,25.5462623517343,27.7073330654761,29.9956709977699,20.5914119977027,23.7192750115474,23.5827138621439,27.6609208967021,26.0181813582823,25.9810225145816,21.78816316273,24.1385304163166,30.6920101804313,22.6508731117799,18.793824934005,16.0190344093335,14.3770667599337,11.7363229769061,9.00244306294603,11.4030039358135,10.3084492182188,7.33602728309221,8.46807197362658,7.88553810426369,6.9370644679269,6.06243603351071,7.29492516543462,6.11020428324692,4.67482181381609,6.31966311580472,5.97175520349276,5.49067733694794,3.63569491874253,4.11238170828066,2.49176344579437,4.17124753902518,1.91856734663708,2.39146629243617,0.845688329761357,0.445241222633409,1.12037790996424,2.29011712228716,1.17997646800392,1.18511938390947,0.569042590057719,0.732745560627823,0.395983699245376,0.363583073383286,0.519128147232632,84.0280448272858,54.0760366922044,50.3194151182922,37.1914590431121,26.8370479593608,26.4003827586162,16.2806214246655,16.0807964409584,13.7751973682079,13.3406440132431,11.5145001609194,13.5176366396483,18.3528356669789,15.9418892167235,16.5116515729419,11.5518683795909,11.5110184628512,13.339130974095,30.3644898304394,100.133593370128,117.984482703513,97.1059050741298,110.37266800321,118.245259536419,120.937482633265,164.510880556384,158.074732421465,180.323995043281,161.464773116102,164.788163962617,170.460639274089,155.208539207518,126.640105843927,129.191713053752,101.604822542611,99.9582769806259,66.1116468346727,66.3157371400689,51.4015909716906,52.7682779501819,50.9228476170625,39.6435575729961,29.0543022233056,32.6323648116955,30.4936417699804,29.3550104760208,29.6453004174716,26.1646137370388,30.3461345502034,24.0064448410908,24.8316986536529,23.5907656668534,23.9594237898058,20.1105479300669,20.2920556950894,19.2047744041965,19.6656202965808,16.8723777196392,17.0088242877072,16.3706400390526,23.1936735762211,15.8213464051228,20.2222602551291,18.4250344451879,18.8300140058022,21.5479741552658,13.6713038475643,16.1291516526307,10.7644646485919,12.5430153582904,10.2396180192317,7.27913363264687,7.55544427184504,9.17515656536658,9.06879714673656,6.64466651885375,9.41528866410132,7.30001230771679,6.8461005262222,6.45058956720821,7.31673157231597,8.63711726792047,7.14188991734837,8.10569796540741,10.0006057917216,7.84931519101689,9.08799855515116,7.30226711192017,8.05336928794897,8.99245744655246,5.70464470053489,3.19168854884835,1.67019660540577,4.74389607535114,6.82113372499813,5.75752882369202,3.09195417610113,2.79176091666352,2.82592540066183,1.14171092152392,1.63547560590941,1.09843640867805
"2","Barking and Dagenham","E09000002","WBI",80.985264861736,55.4187638095164,56.1995419113956,52.5916890788042,51.4469774449717,42.488325986913,34.6303512892142,32.8966310498011,29.1382091894421,27.5011861831494,24.821189907278,28.9691206383493,21.2520976763066,23.2473065144638,24.593336523713,29.333427314891,23.5728427700604,30.2505108080554,44.2368930610629,78.5286856450541,47.5292217721877,42.7849974379346,43.2009499177012,44.0352318438794,54.8352945704314,53.175606558581,53.4481103753568,54.6289032947013,61.3721084775709,61.6531563050226,60.1191845152404,56.2721840475254,50.1371444393838,42.1021971767232,39.4653740048312,38.1985996948508,37.2450296167688,35.7186903485154,41.4207639764826,39.2862513694886,37.9645672133582,37.7051703249794,33.1572742030658,34.6847333330054,29.994591507538,41.2961089505807,32.6664405631759,40.2455426101921,35.2314407420452,31.4633859796457,31.4136271037058,27.8221626290146,25.5483280677387,24.7809948876792,25.7855899270459,21.3342758263786,20.4223763109196,18.9809716932512,18.4068810455218,20.2226484260519,21.6074567692679,24.9928293793043,23.0070047431431,20.7687475513544,20.5749317131776,27.2989533977355,18.4742527562622,13.8296352604381,16.5422288456091,12.1799806628112,9.4856634398073,7.6478111210359,8.472242649579,7.35435520916821,6.44652626215661,6.06762227587092,6.307985731716,5.38848370391993,6.33370623644281,6.20738916446073,3.90714159745377,4.65152558486405,4.80180859390759,4.55002499816329,5.0935354163818,4.56802470211075,3.68991289728162,4.04431510333965,3.72797122049292,3.13483484226739,3.13938157209731,1.11735331648706,0.87049931645269,1.02097937405468,0.812998608081358,0.306431289593953,0.104511762114285,0.0583516911828134,0.128073151797292,0.0270561964200707,0.00920307120435565,0.09176104362288,76.4561455655646,57.8404777577413,52.6290328884444,52.1639807163412,39.3217121464015,43.6594721628532,31.2099879585643,29.5092790657303,24.7082539170956,26.2761374150298,20.3280093138494,25.1869956467858,20.2530923720059,23.5962887796589,25.3714773421936,29.0767783195334,27.8874742610235,34.9156521826442,45.2666210712604,98.1489724361723,77.5938657034628,60.9729152284152,63.383984888685,69.637966038824,85.302788575717,65.7585905703923,65.58820222864,66.563164765106,68.5885342648834,61.4458491837661,64.4959983860818,63.647293220794,54.3002557449057,49.9450337759206,42.3416393021701,37.3854774848511,36.7281245043049,37.0020350383635,35.1334616621981,30.9640106010313,31.4575471809789,30.874653196458,27.3075832755027,25.9855059434509,26.5213832989456,35.8631571889619,30.3624603648121,33.479859265449,32.4874501765321,30.4859652347955,25.0181376447803,27.6838383853929,26.4642839005608,26.348649071934,17.8494692241026,22.9605409507655,22.9483593794943,17.2779266544066,19.4219727064516,19.6930150512261,27.6898949824852,23.3314031746385,22.26645174352,20.8746401540516,20.1742546985998,21.3318720620654,14.7210473242027,13.4161778115745,10.7533320104053,11.1583517369828,10.4378896047472,7.89460762434904,5.39385341756486,9.69731458123148,7.82584684239904,8.85141390329752,8.44118133082352,10.3129354977951,7.64825331159268,8.23641668479857,10.0636187601416,9.77266961631109,10.6809459918719,10.1461949352533,11.6820081994792,9.23426803279251,9.35603385087337,9.84670031256965,11.0520974474364,9.4458244009018,11.8310854911437,4.92045745047242,3.16504754693548,5.10201472685442,3.36647708809732,3.53871141118876,0.75660253625926,0.939499233949437,0.851631811401597,1.09077599030445,0.0567190335968641,0.861144713863846
"3","Barnet","E09000003","WBI",106.0701925807,88.3896992535398,78.5005380087944,65.3394746143803,60.1463628023362,50.1419977205905,40.3655506414743,33.7269789155565,32.0136064321429,31.8307375198366,31.3566529961891,28.7443454983471,29.0548495953763,26.9755614085044,29.0186224918594,38.3150236648406,32.0591821493333,40.9927496127446,73.4445381832931,244.927113314278,179.563982592186,94.4437979681409,106.657396173247,108.437891046641,121.18472842589,127.341016116216,136.017620640846,136.968388393814,144.30336300573,150.662567659368,128.267783657607,129.455930655267,131.410204366198,126.236365228104,104.248637183148,96.2545616196894,87.9500463871753,81.4821600846583,82.1894126612526,75.8824580543128,71.9554978242629,68.5915636955211,65.6291572996076,54.9805743060676,50.6563991753018,56.8458112804295,49.866756942388,49.1473925063181,45.1244395711934,43.6817337542966,37.700830662571,40.7597679814676,33.7542903831514,34.6730806079922,31.6087858568035,28.1366061625155,29.3090815160486,27.1285281896583,24.7591464416796,25.1599985358686,32.0589161529735,30.1334979102363,34.0683040878438,28.0730973818635,28.6976045816781,39.3177450277926,31.5786934614437,27.4106914183669,20.8231257154013,17.3986750669994,13.9123276193021,12.9930405860391,10.7430620813515,10.6941850015566,10.4931471316647,9.72388573024209,9.62549407595612,9.24333371817018,7.34142464582848,8.20360986602039,8.70240523300969,8.78220483522059,10.089139125967,9.36362317960102,7.1131184143742,7.53025625496213,8.38870860943281,6.40895045122065,6.43858055192689,6.57984869099375,4.95344432384683,6.09876885084088,1.80166385668955,2.5234012131976,2.68561783730264,0.276725363267718,2.47813403366932,1.10844039808911,0.722201325255405,0.0694033251800562,0.2589106435737,0.821755281305631,95.4234945933552,79.7156622894777,77.870229849845,60.2398018084062,55.0272720043293,43.6052568999929,35.538408188377,36.2313402234279,32.7491640319047,30.1644651163186,26.0886660926416,26.870935543402,29.5763569972683,25.0451621136343,25.2803118161697,28.4645417200657,28.0896117856181,44.0610783233437,92.2817717874322,255.978089719693,207.995073320385,131.930547632801,173.068414906265,171.990143111374,214.812672737572,202.068457331349,216.591276670903,217.226270457162,210.598185078384,201.121297259002,154.969981049268,156.969254009811,132.057350237735,108.38276364009,94.7274200396127,81.5043671575412,69.2929633580761,62.9037887775673,56.9986189689785,51.700886778959,53.8014210333422,44.9834256034674,41.2011116655443,42.3798267014769,36.5687791098058,43.8078336539285,47.9233902098016,46.6585598160738,44.4181634283783,38.0039082447409,37.8379989952195,37.9604939132227,34.4546382757996,31.9989609920951,29.7069911972344,28.7349025105989,30.1479608407157,26.2685598363619,24.9141029635013,25.341201478764,27.8104240064248,30.7813390309472,29.2238047322905,25.1862595615698,29.558187309334,32.7993650550997,21.9215267322014,23.2985236113604,23.012306910564,15.6279650957873,18.0386249018579,12.9327733260158,14.4354297742258,13.8378389445602,13.9328898939205,10.8023950572091,13.6102257890479,12.1380452667534,11.2654205594133,11.10303267811,15.1898288380867,14.9127581507734,14.6635454578558,14.9621987026565,12.696099328415,15.3389304448688,14.6488818004071,14.7913245104205,16.8484720353881,14.7878273107527,13.6784011237557,16.5942579224031,4.99642325260753,7.42038722860554,7.15036080576655,0.921217827084104,5.4457394216155,3.27731149785638,1.55320550222677,0.0711297207054957,0.905747319775607,2.77388791936852
"4","Bexley","E09000004","WBI",71.6704809711343,67.0307906283725,73.1400258407152,56.3888197445902,52.4463137748646,44.4222041240253,38.8205901837503,32.2527660646009,32.9744788694026,28.0142916257561,28.3308571713732,26.7545930358995,31.1207948894039,22.0294483635709,24.7725941291262,25.3156414731825,24.6392092711987,28.2298410040232,57.1442222173029,194.202927669949,105.358166443514,86.132979861839,79.596044684957,82.2820328479878,78.7616550658457,74.2351262995425,80.9883515059967,83.5125574448158,81.5672332882416,86.3416040845477,81.393616554846,78.6613784281013,82.4306027919003,76.1529714783209,71.3585345237596,64.9136751143211,58.5533633532449,58.9657266932555,54.9751821439145,53.9178354845768,58.0064553051256,52.2066877971888,54.2167291619378,43.1776056264714,42.9178003545682,52.287268860811,48.2200800780456,45.932394105347,52.2787067817448,43.8310775523273,41.9856242705442,40.3454147353404,39.7579116036647,34.5217830983681,37.5166880339839,29.5259883742573,26.5370541109293,27.762823870562,29.844072779223,28.398430796208,28.2364678789894,29.0900345236932,27.585802325011,27.6956240923023,31.5096080161904,34.3758707280579,30.638620056856,20.8259144434683,17.7822396832365,18.1896775686131,14.606088288593,10.2136438536757,10.5594220470351,9.80522548800383,10.1839418124856,10.0870911993153,9.48778347512954,7.74434401550633,9.20706042891227,6.79681476552311,7.64970890372549,7.02862336948003,7.54655061328555,6.82140672235299,5.97982443750567,7.41656331098245,7.17480212822144,4.17378031207972,5.47888866359854,3.88023929902513,6.02039790061962,5.58969094930083,1.90908561629198,1.8394451863486,1.75744269388717,2.51548490104579,0.855313467192101,0.368397341595057,0.0364601782331584,0.392924507243203,0.194180708487967,0.0287713328393715,66.1572876773448,58.6208551514349,58.0982832605766,57.6391522604239,48.6606386009387,39.4286611225883,31.8171671173973,31.3198169189285,26.3779261866293,28.7123672695874,23.5972299465917,26.2594040234733,24.6473819513056,23.530060768581,22.7830253727225,29.5061879716392,31.8973001709982,39.9805471987703,82.8083466876171,232.25065761736,138.483515964872,119.647343634372,145.493034677336,133.265798272485,127.820970562727,125.392367765608,119.598781011964,121.518021502542,109.391736675959,106.052787866634,90.5626284193341,86.4873549286314,84.9542132380829,73.9360869601244,62.7540353526277,51.8824320551865,51.2796491778954,44.3124145656731,43.663747891802,38.7844151998837,38.7186923983947,36.8316455126317,39.9808120585895,34.6668287224758,35.8564284506342,45.1725985315009,39.8997510880067,37.526784709666,45.6273061484322,37.4839657082211,42.0196117529921,35.2039939398596,34.6909272005896,35.3546611611056,29.5823096615327,30.2372316903601,28.8607564086639,26.3133466563673,28.3699833115633,28.2257609528169,29.7433345530992,31.9209760113909,27.4996469389288,30.8271629261546,28.8009663386414,31.5145179448912,20.8637731297048,16.4781359033965,17.3617831745596,13.3089904590432,12.3526979723626,12.7133883382455,10.6917206636614,10.1255456064323,9.93054228767233,12.5138891485397,10.5208882721443,10.699269543399,11.7346866681315,11.0031280924789,11.8719695902372,13.2606450097877,13.1747332888175,16.7711338801492,14.1128109809689,15.407710100189,13.8997472934256,14.9161352756996,14.017952726956,12.1440411520292,14.8591274689215,18.3381837478419,7.40844881621701,6.30505150072907,5.88712366886218,9.39611518539575,2.53308300425774,1.08489566943832,0.0865682069622708,0.840698226466879,1.34766016735297,0.104761407305547
"5","Brent","E09000005","WBI",85.4625126548262,43.5526385287435,40.5028026521249,37.0007204588137,27.6043243112201,26.6096636371984,19.843928473281,21.0757144222589,16.6397147999119,17.1686333538424,13.9779505161816,13.7186813390852,15.7965747722845,11.1951537155891,12.2020516964769,11.737079832813,11.2035255584736,11.317166109787,18.9711146237432,50.7184506878146,65.8938304517109,66.6481829910902,59.7026097650264,59.0366431434653,70.356437961244,68.9791456316972,96.3378335423219,101.788995195034,115.556566814844,118.697238771562,96.1080217185637,92.5814470889246,91.7257896034684,79.0816585789976,70.2160954736666,56.2125708308203,57.2346547589541,54.414879395724,50.7246926264121,50.4137556992525,43.9326022264104,41.1403546016055,38.1211598505423,34.3358414453685,31.7834636195061,41.4994849811653,37.6262237504032,33.3804276413326,32.423816416355,27.5034272119168,24.8364991165844,22.4651806127656,22.1024089703874,18.2724498004937,16.9488229886701,14.7349856087948,14.3287157913695,13.9753393841368,13.9753881012168,13.9421218644172,18.2210100189416,15.9310973005113,17.6383890606743,14.6498707088283,14.8260159251383,17.3489709325034,13.6155027373496,10.6486357063126,9.39502734510306,7.53506599259821,7.36158070390551,6.41753248694749,7.73340537151413,4.76100422491904,4.70485894454265,5.25442804164268,4.39750391521319,5.13530508234004,2.96242249081374,3.55543652943319,4.19752738458957,4.00239197690414,3.27207773829301,2.47768424586118,2.50560941764114,2.10980196387867,2.86708164003692,3.50623940027123,1.75042081440941,2.20448350232579,2.30534995557958,0.601043678815875,0.755065491086844,0.850062747286103,0.0291827644775754,0.272198142195326,1.26408388775526,0.49823270598603,0.553076297492509,0.462004115693866,0.122358844969679,0.0162127615929009,79.8942192597134,43.4458178458899,33.4726321613317,33.4702909254956,28.1214730085255,22.7079090889065,18.3323695757405,15.6725203089423,13.3160773234203,15.024539990379,15.0444307104311,12.4558621891462,13.9758563920893,9.22034030375226,11.6978255507936,10.8394985013432,10.7597116478157,12.988154244876,20.668695534695,73.5533432353012,82.6436447505897,74.7877832265174,78.0357692228695,98.0453007834477,129.122571414304,122.691752568512,149.623241384049,133.834764400017,134.40479416789,132.392948684214,114.60611440202,100.713303900523,79.9794708286474,72.3019179190899,61.8538171702318,50.8594513824579,45.9190834518136,39.1312766465268,38.8290389160106,33.2846774124411,33.4209241680584,28.7997294099266,26.7009790870131,21.5209804067377,22.7689597520555,22.9237007104913,17.6082474992595,18.6634075335141,17.7625445451954,15.9567316666406,14.4853214667317,14.8975543480813,13.7317454500216,13.0219138801974,10.5045076754427,9.315677443304,10.8078509514926,9.25697096017935,9.55970815484516,7.97182552787646,16.8046689149884,17.0828404241073,16.0376172518587,14.8031010099021,15.5598042510961,14.3690943580713,12.180420167027,12.8316896357398,11.5009533984875,8.49363065451493,9.70489750411383,6.36647901419835,8.35427069095182,7.45466094614127,6.44392008045932,6.3044291926657,7.45238798197261,5.76139469224435,5.88533291988636,6.46144993628333,6.70545059150763,7.42049785822219,7.18376907536186,7.80305813343417,8.07328223361516,6.51167248280841,7.13980131756707,6.88750844973005,6.05630833931854,5.94283695377374,6.95896244236353,2.23593496824299,2.42211368470748,2.62249512700587,0.0524151846115023,0.789242945661763,2.73515268640602,2.36405518575324,1.14506514294284,1.7394522669528,0.579906111768381,0.0940719970713877
"6","Bromley","E09000006","WBI",95.8019203505532,91.3214435715653,87.5767918366169,76.7210321690093,62.499303759932,50.8439462815823,44.0173363811003,40.1692316176717,40.9736945451028,32.348638445578,34.3236231327761,34.4215106416682,36.4813294244846,33.436954980772,37.8870728054687,36.0513094528327,37.2109138975405,41.1077406552945,101.896270118754,367.067588438741,194.43349392161,102.96100231874,103.347237922279,111.171327952678,111.008562117082,114.350593757783,112.007427195563,119.327717914837,125.268918189801,115.24261899544,116.406087556921,134.916160464501,138.370650606418,124.687147332595,109.378209669499,98.0519009012832,99.4516940707115,94.0847350732191,96.1310289809583,83.1014071229354,83.4451935576985,79.3894649998985,77.6419521189182,69.3432410687903,65.5879197728273,77.2727589837761,70.007746363714,62.6715310658794,61.106327325254,54.9759853197165,54.9099245710928,55.1855496418907,50.2507682734384,48.7827545131722,46.7007907869261,42.4327480867971,40.5947692925781,39.3305760479729,39.3551560378561,34.2875600612315,38.9044777107222,42.6347076625359,42.6133848149804,40.1078576845171,40.9472538015492,53.0072115136337,31.6577436497649,29.7899709798951,27.7480205560674,24.6736919200182,18.9547991943473,12.0619182413807,15.5314639978638,12.6435479893591,11.6151623313761,11.7257652286556,10.9465970226656,9.80376928168595,11.4426984205209,11.3455465188721,11.3404801191562,12.3480891027631,8.74735714358803,10.0017705468212,9.29853110858383,8.66199094894428,9.3879108945128,7.41983537487621,7.16099879590147,7.65015916973988,5.71422873217968,4.9995958899298,2.56361396936404,1.14941524612127,1.72178911530487,1.79944984617249,1.3164661217846,0.452007125293966,1.12094666646494,0.418689016813538,0.0396043255115145,0.736127717014479,94.3630842835341,89.8276867370757,83.7770039735849,71.523330629639,60.8335688668108,45.7489317167694,45.3806816681284,40.7371629533163,40.5320319707028,34.5022269916761,34.4607974755127,32.5820374086266,31.6934547523743,29.5058777510889,30.9607348870489,30.3241773636509,34.7837328513165,45.1061710623179,128.215387286593,434.637857029382,213.016770719567,129.841292325538,147.228115048058,169.071808832399,185.439426983941,169.372435635625,174.943753321845,167.194662025939,151.808002602794,151.084693521613,137.66906114624,144.996409227735,134.287093228648,118.61560317692,99.691902266655,94.4018295234234,77.7673316859589,86.5483820648931,74.1320662870687,67.0033020181413,61.3111750469636,57.0661334509871,52.2740657411894,52.8469455976955,49.2603709680732,52.7300646398862,54.6673503795459,53.0981942212511,55.8541346648817,48.6998856258423,51.0687240250069,43.5531956055974,48.8280827632664,37.9288704491016,39.4868585258196,40.768865120171,36.9326789505545,36.2137064904238,34.7480079375536,40.067685916339,42.183933802539,39.6015442921093,40.9642069053333,38.5799175440479,37.3044985606291,42.9451568342227,28.7557410310706,27.3736503524548,23.0337415777161,21.3724803993286,19.2177275574108,15.9285522046395,14.8909841283789,17.585852902381,15.3779443967644,17.5557520657729,14.5670929295431,14.5751416039023,16.2770506396895,17.2215283866914,20.7735127925552,17.9727126852991,19.6089552020525,18.5794216063428,20.9492062156423,20.6683112651859,19.1323817559897,16.5956655518913,17.1276662962481,18.7718913244831,21.2503520221564,16.1779695610804,10.3909229077111,3.95327392839847,7.29401011072369,5.79748374665859,6.40585913166218,2.07200758381398,4.48087802770827,2.24667993518484,0.0625860096013795,2.88060026761172
"7","Camden","E09000007","WBI",88.282204866648,63.0893508777559,55.9167579076227,40.6534547199184,35.3916464190896,33.3782721158268,25.6492340454423,22.9231712771441,20.4509926651323,19.7103083935862,20.3176880822058,21.7702981955372,21.1764245818728,16.9791624200853,20.9771883475105,15.0766579371868,11.3821176203964,15.1233719384403,24.9216492812708,90.3043529291668,199.160419524783,213.82508874084,229.412883040025,209.496581817271,188.85045625139,161.667701489646,179.726595911714,181.989137117383,185.637711413861,167.682280044129,180.622053671465,196.193413045499,182.724646595629,165.555003625802,145.018203168074,108.777456570144,106.045773896435,91.1536965692448,89.9950504706017,88.7262893232301,81.3914493188366,72.3818237278738,60.6420238158287,62.3652984450706,52.503442532115,53.9935459849638,50.8440726637112,43.7556045304548,39.4987693297464,38.9686569231866,35.3932509414252,32.744200238522,31.8089174136823,26.7976614677716,26.0397055725454,21.5251266900592,28.1189854730772,19.6090899711511,21.6882501353512,19.0687213258673,28.2387237322714,22.8521790814748,23.2748679252766,22.7067852363933,21.5052162623053,24.4985459498243,16.748440147806,15.501104309041,13.5660724171604,11.5645882316242,9.19863118138676,8.76238315338027,8.15663236295361,8.58712680577512,6.32897632606018,6.14827550980541,5.96127212890509,5.67469800728927,6.82392117186778,4.39739370435349,5.2210350706932,6.20151030158675,6.23072307428944,6.3795515993124,4.67466943962811,2.67782107641892,4.71431009003421,3.89440072197104,3.59602588655538,2.92178986065346,1.75233956682242,2.55591791040421,2.38471050593752,0.895063265607296,0.412425040630216,0.82082709168941,0.3706195729817,0.369165196621567,0.792492329288776,0.387203208093718,0.0362854974051169,0.09475548768085,82.1815976035026,58.9094308817628,60.1789232137358,45.0870374486037,27.3520414703817,25.6364089670878,22.0021267700188,19.4073008653576,19.264722015847,19.027245555774,18.4194463477602,15.9746481061914,19.1125448917748,15.4480280856052,18.3469556240311,12.93476122719,14.2456776172482,16.6850956850998,36.5284911277021,134.57395229486,305.303656597306,301.857704226119,300.123714421761,262.29911733467,271.7691922459,249.43103625891,229.631363273137,278.320337651843,263.773556128093,240.129173997409,219.673085923445,209.42565592342,167.36877281445,147.761687468093,128.192561237589,103.807269419511,95.6493251623971,74.9676073527924,76.0547305765084,59.6617571302253,50.3752304708391,51.2163380743088,44.0388829386279,35.8102438827477,32.6457616144395,36.1870625692925,34.0792955370336,35.4571116467511,29.4580169450145,26.7306766041259,24.3546749360713,23.7527072520296,23.2434060697052,19.7147790268852,21.7825049499522,14.3326858001628,17.99290222868,16.5256526053351,16.3334199695013,14.5645136474637,14.5768346047577,15.2311403864125,14.7820020459575,13.1745667836145,15.8746227117176,17.5000461592101,14.0432589716578,15.1978507624082,12.7452150850738,11.067351504785,9.02596818524622,9.12752628591125,9.41474988646636,8.03079221904185,8.83058119063753,5.22295033363009,8.20992899638857,5.1702526123295,5.56697464148403,7.08328942007044,7.05463249720101,7.91366460322106,7.07446047570521,8.52923376684693,8.68298008527757,7.76759989712679,7.81973269345488,7.39702115610937,9.51221103403378,6.029857087899,5.63788070898851,10.1807508066644,6.16353456787441,4.77372190831437,1.42090179142531,2.58120064056804,2.03407557166049,2.36588411160845,2.99136082673502,2.71417023897266,0.0842546283339318,0.586076485003063
"8","Croydon","E09000008","WBI",133.030952708112,104.296680718774,79.0305501567648,74.1313361049842,60.882548929657,55.2213343488933,46.5057052297154,41.8109613317301,40.2243191639036,36.2136188172059,33.9011167696338,38.929243750056,35.9904937941175,36.9168413135173,32.8656926838328,35.0321018469261,32.9177525140285,38.0317312253168,74.8791114214123,202.756466751893,138.267616544243,87.0730057101434,82.3171144041724,86.4667483534266,89.3153844775242,101.98702587415,111.227009116026,107.895502535307,125.063640376611,130.069400515649,141.266502651802,142.143499505366,134.69167184261,136.383386729866,126.090931128417,108.900507490293,101.217984524473,99.5974582609997,95.0197173311298,83.123276787419,89.5644528381224,81.026644042846,68.5636167164302,71.6303612243003,62.9115943153643,69.9930717994491,70.5670590361855,67.3312346540168,59.6700990764716,56.1699923523353,59.3753267868944,50.9874306514528,47.991448784941,44.9190396104366,33.7502168473477,41.4343437531725,39.0857250878949,35.5639346018062,34.7224335540474,35.2907508087793,44.4052834377877,43.81671831441,39.7547676027981,38.913494111955,44.8958869852289,52.534321905945,37.2683446804555,28.6631386742982,24.5286900899034,21.428075269799,20.1879562868413,14.6579278832288,14.732920076499,11.9203621397475,12.5884000304666,12.487168945121,9.75545424217043,11.5976197417815,8.96230517775367,8.90617779056078,6.76681307829883,7.97558838584561,6.81078672607251,6.98647195181148,6.65022402263767,6.568113001782,4.50921376273263,4.96262310496926,4.87861465153236,4.40149923362535,4.48835068674956,2.49846340429916,1.81749612274189,1.86113299412191,1.66983632726631,0.432759119950598,0.520321439838869,0.634873639783462,0.435324236165624,0.0530930203693181,0.0246454594696653,0.322988303488859,123.321038459855,94.2337862625645,84.2315340369094,70.6361121928005,64.4009509450706,47.0885355600742,43.584766854228,42.9679950548827,36.6612876212043,38.4752850883651,33.8677213832812,36.7787845102157,36.9480144113513,34.5517813307066,32.3363185038851,35.0553224014875,31.5759869686532,39.2713095612373,82.5302382416552,279.473035511056,168.329876571646,107.931530144364,116.059450990284,124.440473562798,149.438370950931,160.335206518846,179.440274786035,172.618022005089,148.283848102983,163.714044143249,142.890033020165,142.685613229217,129.544948850599,118.145996888608,94.2410877872667,90.907003011225,80.6683828520779,70.8312200256918,68.0111546692432,61.0792264559043,63.2649644694629,59.7659690903554,54.2021958774344,50.7381867343166,46.6831692666666,52.3520804718602,56.4590340395172,48.5702710360649,56.25974401849,53.7577765979662,47.0269299346974,45.5075117220648,39.8874958296105,39.2222510435017,36.5932475288833,36.3344816534081,37.2878024384281,37.1195194893024,38.6772987159315,33.8814107862069,45.2910155787801,41.6302681647723,43.3319922983322,39.498048501937,40.358817474092,40.9791096596316,29.449905039299,24.9616175328097,25.2747361445379,24.8145310075185,18.6797505756964,14.4276243311678,17.05603789869,15.5355475743652,12.7469215849731,13.1900141062635,16.1160808453427,13.1888520142756,11.7705173298711,14.1552328635971,13.6592312485303,14.1848912638395,15.7816236928485,14.3249834816334,16.9206080442558,12.3069581309156,14.2782168606135,14.3031764397641,13.0451573076096,11.3957478063654,13.8589793157567,8.95913072426649,6.57262543704482,5.93606438793353,6.4703165196679,1.54017341160003,1.39662014112609,2.3234719264693,2.21817351466769,0.0602409476365742,0.0542325849564177,1.13504793512433
