"","ETH.group","agegrp","deaths","year"
"1","BAN","[0,5)",27.5796243104094,"2011"
"2","BAN","[5,10)",6.34510784464759,"2011"
"3","BAN","[10,15)",5.16536769417517,"2011"
"4","BAN","[15,20)",10.379128159846,"2011"
"5","BAN","[20,25)",11.5243450875171,"2011"
"6","BAN","[25,30)",15.6867609671797,"2011"
"7","BAN","[30,35)",24.1747160446184,"2011"
"8","BAN","[35,40)",32.3297114074384,"2011"
"9","BAN","[40,45)",37.8203082511882,"2011"
"10","BAN","[45,50)",41.6948096697845,"2011"
"11","BAN","[50,55)",52.3134863580887,"2011"
"12","BAN","[55,60)",62.8508828466018,"2011"
"13","BAN","[60,65)",46.9566372958792,"2011"
"14","BAN","[65,70)",77.666635656673,"2011"
"15","BAN","[70,75)",163.709514569902,"2011"
"16","BAN","[75,80)",153.9953809841,"2011"
"17","BAN","[80,85)",107.711191023659,"2011"
"18","BAN","[85,90)",41.3596570232518,"2011"
"19","BAN","[90,95)",19.857848097084,"2011"
"20","BAN","[95,100)",6.81839065028687,"2011"
"21","BAN","[100,105)",2.87295251142148,"2011"
"22","BLA","[0,5)",50.6664242582356,"2011"
"23","BLA","[5,10)",10.175758327138,"2011"
"24","BLA","[10,15)",10.5999885921358,"2011"
"25","BLA","[15,20)",18.4075384927766,"2011"
"26","BLA","[20,25)",21.8895660174392,"2011"
"27","BLA","[25,30)",27.4898411200798,"2011"
"28","BLA","[30,35)",51.5364244854284,"2011"
"29","BLA","[35,40)",77.921990090617,"2011"
"30","BLA","[40,45)",128.867226195975,"2011"
"31","BLA","[45,50)",149.685878639027,"2011"
"32","BLA","[50,55)",156.822879615503,"2011"
"33","BLA","[55,60)",136.271617420402,"2011"
"34","BLA","[60,65)",128.034259485647,"2011"
"35","BLA","[65,70)",137.465119347637,"2011"
"36","BLA","[70,75)",179.207869632592,"2011"
"37","BLA","[75,80)",150.793755946495,"2011"
"38","BLA","[80,85)",104.363088577617,"2011"
"39","BLA","[85,90)",62.9317419360969,"2011"
"40","BLA","[90,95)",34.2822856379053,"2011"
"41","BLA","[95,100)",19.1575768284904,"2011"
"42","BLA","[100,105)",9.30044311757414,"2011"
"43","BLC","[0,5)",14.0813110569197,"2011"
"44","BLC","[5,10)",3.17937515599327,"2011"
"45","BLC","[10,15)",4.31418378641945,"2011"
"46","BLC","[15,20)",9.05643750171359,"2011"
"47","BLC","[20,25)",11.0037959644402,"2011"
"48","BLC","[25,30)",10.8960090364373,"2011"
"49","BLC","[30,35)",15.9232226694953,"2011"
"50","BLC","[35,40)",29.4987818213104,"2011"
"51","BLC","[40,45)",79.3842389578,"2011"
"52","BLC","[45,50)",160.297457930871,"2011"
"53","BLC","[50,55)",176.688638281277,"2011"
"54","BLC","[55,60)",166.480576637,"2011"
"55","BLC","[60,65)",156.122992698831,"2011"
"56","BLC","[65,70)",313.727811141007,"2011"
"57","BLC","[70,75)",597.438888297398,"2011"
"58","BLC","[75,80)",778.189839676664,"2011"
"59","BLC","[80,85)",726.160366700855,"2011"
"60","BLC","[85,90)",476.347998834087,"2011"
"61","BLC","[90,95)",213.989769287101,"2011"
"62","BLC","[95,100)",73.1298080103592,"2011"
"63","BLC","[100,105)",12.4367587662889,"2011"
"64","CHI","[0,5)",8.70723265335874,"2011"
"65","CHI","[5,10)",1.40672483836328,"2011"
"66","CHI","[10,15)",1.85137224738824,"2011"
"67","CHI","[15,20)",7.97470638768629,"2011"
"68","CHI","[20,25)",21.4039261669046,"2011"
"69","CHI","[25,30)",15.5704073667478,"2011"
"70","CHI","[30,35)",19.5787914228875,"2011"
"71","CHI","[35,40)",24.2816748951935,"2011"
"72","CHI","[40,45)",32.5677352180851,"2011"
"73","CHI","[45,50)",46.8902896892949,"2011"
"74","CHI","[50,55)",65.6387837145827,"2011"
"75","CHI","[55,60)",84.9935345342633,"2011"
"76","CHI","[60,65)",94.0538276120252,"2011"
"77","CHI","[65,70)",87.4905462817766,"2011"
"78","CHI","[70,75)",125.598423938192,"2011"
"79","CHI","[75,80)",148.846380723147,"2011"
"80","CHI","[80,85)",137.790112789472,"2011"
"81","CHI","[85,90)",104.485741164284,"2011"
"82","CHI","[90,95)",55.3472023212392,"2011"
"83","CHI","[95,100)",27.864327399,"2011"
"84","CHI","[100,105)",6.14725474672065,"2011"
"85","IND","[0,5)",51.3715015892847,"2011"
"86","IND","[5,10)",10.201337488805,"2011"
"87","IND","[10,15)",10.0003789262511,"2011"
"88","IND","[15,20)",16.7501779298137,"2011"
"89","IND","[20,25)",36.1933887024923,"2011"
"90","IND","[25,30)",55.2795620535243,"2011"
"91","IND","[30,35)",87.0920238315354,"2011"
"92","IND","[35,40)",106.341944464676,"2011"
"93","IND","[40,45)",139.732960304474,"2011"
"94","IND","[45,50)",180.153001805643,"2011"
"95","IND","[50,55)",289.084109448611,"2011"
"96","IND","[55,60)",394.6386409333,"2011"
"97","IND","[60,65)",464.442412586633,"2011"
"98","IND","[65,70)",530.858676785867,"2011"
"99","IND","[70,75)",724.677796272247,"2011"
"100","IND","[75,80)",853.793336409244,"2011"
"101","IND","[80,85)",772.4990003834,"2011"
"102","IND","[85,90)",568.693457685878,"2011"
"103","IND","[90,95)",296.100345430812,"2011"
"104","IND","[95,100)",116.174252689636,"2011"
"105","IND","[100,105)",44.1795162619355,"2011"
"106","MIX","[0,5)",102.925806933393,"2011"
"107","MIX","[5,10)",18.8436419737061,"2011"
"108","MIX","[10,15)",17.9414085415818,"2011"
"109","MIX","[15,20)",29.656567412468,"2011"
"110","MIX","[20,25)",34.4088699654002,"2011"
"111","MIX","[25,30)",33.4798746324208,"2011"
"112","MIX","[30,35)",40.5445031956239,"2011"
"113","MIX","[35,40)",50.6605220349793,"2011"
"114","MIX","[40,45)",80.6772691274016,"2011"
"115","MIX","[45,50)",107.125721769038,"2011"
"116","MIX","[50,55)",108.096922136412,"2011"
"117","MIX","[55,60)",104.84577943605,"2011"
"118","MIX","[60,65)",118.496485217022,"2011"
"119","MIX","[65,70)",151.720430728811,"2011"
"120","MIX","[70,75)",184.203918692459,"2011"
"121","MIX","[75,80)",236.886336406349,"2011"
"122","MIX","[80,85)",276.077664919964,"2011"
"123","MIX","[85,90)",243.762424660097,"2011"
"124","MIX","[90,95)",139.791211958721,"2011"
"125","MIX","[95,100)",69.7275269123132,"2011"
"126","MIX","[100,105)",16.5838014693005,"2011"
"127","OAS","[0,5)",31.9324719502997,"2011"
"128","OAS","[5,10)",6.77099992380873,"2011"
"129","OAS","[10,15)",6.96151518672758,"2011"
"130","OAS","[15,20)",13.4255570212194,"2011"
"131","OAS","[20,25)",20.5432186951516,"2011"
"132","OAS","[25,30)",26.1980720152201,"2011"
"133","OAS","[30,35)",46.7201973272302,"2011"
"134","OAS","[35,40)",73.7233865716162,"2011"
"135","OAS","[40,45)",90.3011875069487,"2011"
"136","OAS","[45,50)",101.268476784497,"2011"
"137","OAS","[50,55)",124.949837999039,"2011"
"138","OAS","[55,60)",153.197399838002,"2011"
"139","OAS","[60,65)",184.501910622632,"2011"
"140","OAS","[65,70)",191.228725387155,"2011"
"141","OAS","[70,75)",210.486418981589,"2011"
"142","OAS","[75,80)",231.271610349705,"2011"
"143","OAS","[80,85)",212.280416412491,"2011"
"144","OAS","[85,90)",151.081053753227,"2011"
"145","OAS","[90,95)",78.4913451347477,"2011"
"146","OAS","[95,100)",29.0996247441259,"2011"
"147","OAS","[100,105)",7.73972445951947,"2011"
"148","OBL","[0,5)",18.0302956324503,"2011"
"149","OBL","[5,10)",3.66412227428375,"2011"
"150","OBL","[10,15)",3.61723244866442,"2011"
"151","OBL","[15,20)",5.35145564078541,"2011"
"152","OBL","[20,25)",5.5721605007693,"2011"
"153","OBL","[25,30)",6.2198426592765,"2011"
"154","OBL","[30,35)",8.53485978423561,"2011"
"155","OBL","[35,40)",13.810830528222,"2011"
"156","OBL","[40,45)",34.8505499736346,"2011"
"157","OBL","[45,50)",58.2108214276617,"2011"
"158","OBL","[50,55)",43.8677512758797,"2011"
"159","OBL","[55,60)",29.5873192864369,"2011"
"160","OBL","[60,65)",27.5674812018423,"2011"
"161","OBL","[65,70)",40.4319156584695,"2011"
"162","OBL","[70,75)",60.5602916010424,"2011"
"163","OBL","[75,80)",70.7735570374346,"2011"
"164","OBL","[80,85)",55.2937264644463,"2011"
"165","OBL","[85,90)",34.084960073772,"2011"
"166","OBL","[90,95)",21.7503443926473,"2011"
"167","OBL","[95,100)",10.8351087990139,"2011"
"168","OBL","[100,105)",2.29452991598033,"2011"
"169","OTH","[0,5)",23.7926199057018,"2011"
"170","OTH","[5,10)",4.87889074591124,"2011"
"171","OTH","[10,15)",4.47851402846991,"2011"
"172","OTH","[15,20)",9.0046592067992,"2011"
"173","OTH","[20,25)",14.7010366721332,"2011"
"174","OTH","[25,30)",21.3808423541496,"2011"
"175","OTH","[30,35)",34.4754753168155,"2011"
"176","OTH","[35,40)",44.3398592775587,"2011"
"177","OTH","[40,45)",60.287787064366,"2011"
"178","OTH","[45,50)",74.683372654557,"2011"
"179","OTH","[50,55)",89.5689970686562,"2011"
"180","OTH","[55,60)",109.113509230612,"2011"
"181","OTH","[60,65)",119.029181149381,"2011"
"182","OTH","[65,70)",126.140007008944,"2011"
"183","OTH","[70,75)",143.019668940354,"2011"
"184","OTH","[75,80)",162.804919949394,"2011"
"185","OTH","[80,85)",177.21627654986,"2011"
"186","OTH","[85,90)",135.37034146231,"2011"
"187","OTH","[90,95)",72.5049160998111,"2011"
"188","OTH","[95,100)",38.8268058945513,"2011"
"189","OTH","[100,105)",9.19309551386738,"2011"
"190","PAK","[0,5)",78.6172829957413,"2011"
"191","PAK","[5,10)",14.7333681224828,"2011"
"192","PAK","[10,15)",12.14978242605,"2011"
"193","PAK","[15,20)",24.040809652866,"2011"
"194","PAK","[20,25)",32.1791815680786,"2011"
"195","PAK","[25,30)",48.6887100102991,"2011"
"196","PAK","[30,35)",73.254844863512,"2011"
"197","PAK","[35,40)",90.514496086281,"2011"
"198","PAK","[40,45)",114.822457415047,"2011"
"199","PAK","[45,50)",116.843816812262,"2011"
"200","PAK","[50,55)",176.286474094575,"2011"
"201","PAK","[55,60)",233.240413608403,"2011"
"202","PAK","[60,65)",201.595031672008,"2011"
"203","PAK","[65,70)",243.159600883635,"2011"
"204","PAK","[70,75)",404.909588107974,"2011"
"205","PAK","[75,80)",464.23597845146,"2011"
"206","PAK","[80,85)",384.024392082816,"2011"
"207","PAK","[85,90)",217.539775384017,"2011"
"208","PAK","[90,95)",105.149900934641,"2011"
"209","PAK","[95,100)",47.2582670253018,"2011"
"210","PAK","[100,105)",25.3295078872693,"2011"
"211","WBI","[0,5)",996.983094940812,"2011"
"212","WBI","[5,10)",270.213170833611,"2011"
"213","WBI","[10,15)",318.321544103504,"2011"
"214","WBI","[15,20)",737.604892101899,"2011"
"215","WBI","[20,25)",1041.23340971062,"2011"
"216","WBI","[25,30)",1223.9709397169,"2011"
"217","WBI","[30,35)",1696.6427604867,"2011"
"218","WBI","[35,40)",2527.90071023997,"2011"
"219","WBI","[40,45)",4414.08540715173,"2011"
"220","WBI","[45,50)",6824.01619946424,"2011"
"221","WBI","[50,55)",9982.99998730908,"2011"
"222","WBI","[55,60)",14083.5391285346,"2011"
"223","WBI","[60,65)",23670.2541209695,"2011"
"224","WBI","[65,70)",31910.8227883398,"2011"
"225","WBI","[70,75)",40561.774849792,"2011"
"226","WBI","[75,80)",57728.4291199903,"2011"
"227","WBI","[80,85)",76715.0334115513,"2011"
"228","WBI","[85,90)",79218.277811645,"2011"
"229","WBI","[90,95)",52673.8820015117,"2011"
"230","WBI","[95,100)",21684.1394392884,"2011"
"231","WBI","[100,105)",3959.24215093219,"2011"
"232","WHO","[0,5)",75.6669568021459,"2011"
"233","WHO","[5,10)",12.7869219009882,"2011"
"234","WHO","[10,15)",12.3003879406795,"2011"
"235","WHO","[15,20)",26.5688118046124,"2011"
"236","WHO","[20,25)",69.3820121821107,"2011"
"237","WHO","[25,30)",143.64040388302,"2011"
"238","WHO","[30,35)",196.88563047611,"2011"
"239","WHO","[35,40)",193.968962450366,"2011"
"240","WHO","[40,45)",235.028950933832,"2011"
"241","WHO","[45,50)",280.295318644618,"2011"
"242","WHO","[50,55)",349.112891444563,"2011"
"243","WHO","[55,60)",397.399025876064,"2011"
"244","WHO","[60,65)",473.073685166118,"2011"
"245","WHO","[65,70)",542.390346854071,"2011"
"246","WHO","[70,75)",691.661259436741,"2011"
"247","WHO","[75,80)",880.290635727061,"2011"
"248","WHO","[80,85)",1333.11518300141,"2011"
"249","WHO","[85,90)",1555.27341438991,"2011"
"250","WHO","[90,95)",752.694567397174,"2011"
"251","WHO","[95,100)",332.096461222864,"2011"
"252","WHO","[100,105)",63.9518234770378,"2011"
"253","BAN","[0,5)",32.9705552216763,"2012"
"254","BAN","[5,10)",6.26393045527714,"2012"
"255","BAN","[10,15)",5.19031509230752,"2012"
"256","BAN","[15,20)",10.5289345739601,"2012"
"257","BAN","[20,25)",11.0467619804966,"2012"
"258","BAN","[25,30)",14.871605295777,"2012"
"259","BAN","[30,35)",23.9553452572256,"2012"
"260","BAN","[35,40)",33.4938613792596,"2012"
"261","BAN","[40,45)",41.1174223724262,"2012"
"262","BAN","[45,50)",43.6615021835867,"2012"
"263","BAN","[50,55)",52.7110156949866,"2012"
"264","BAN","[55,60)",67.8779787039495,"2012"
"265","BAN","[60,65)",52.8600541351328,"2012"
"266","BAN","[65,70)",69.6375578904084,"2012"
"267","BAN","[70,75)",152.475272749541,"2012"
"268","BAN","[75,80)",166.943338416022,"2012"
"269","BAN","[80,85)",122.890081392469,"2012"
"270","BAN","[85,90)",47.047551620328,"2012"
"271","BAN","[90,95)",23.7038645178822,"2012"
"272","BAN","[95,100)",8.75504240060798,"2012"
"273","BAN","[100,105)",3.93782737666072,"2012"
"274","BLA","[0,5)",49.2686305251592,"2012"
"275","BLA","[5,10)",10.671090496172,"2012"
"276","BLA","[10,15)",10.4416423690229,"2012"
"277","BLA","[15,20)",18.6841673594894,"2012"
"278","BLA","[20,25)",22.3020678818329,"2012"
"279","BLA","[25,30)",27.0437611166386,"2012"
"280","BLA","[30,35)",50.3494787488881,"2012"
"281","BLA","[35,40)",81.4033691698856,"2012"
"282","BLA","[40,45)",129.248605820463,"2012"
"283","BLA","[45,50)",165.85868346517,"2012"
"284","BLA","[50,55)",167.179543566359,"2012"
"285","BLA","[55,60)",152.210869695395,"2012"
"286","BLA","[60,65)",134.751171948695,"2012"
"287","BLA","[65,70)",145.357255301225,"2012"
"288","BLA","[70,75)",176.19260543021,"2012"
"289","BLA","[75,80)",167.549590651022,"2012"
"290","BLA","[80,85)",115.087366539462,"2012"
"291","BLA","[85,90)",68.5199071334334,"2012"
"292","BLA","[90,95)",39.445916212892,"2012"
"293","BLA","[95,100)",22.4522593194897,"2012"
"294","BLA","[100,105)",9.70505089862406,"2012"
"295","BLC","[0,5)",14.7672949452198,"2012"
"296","BLC","[5,10)",3.13213150509213,"2012"
"297","BLC","[10,15)",4.09462232346504,"2012"
"298","BLC","[15,20)",8.81808929376242,"2012"
"299","BLC","[20,25)",10.6613916060617,"2012"
"300","BLC","[25,30)",10.3436835136028,"2012"
"301","BLC","[30,35)",15.7785626332626,"2012"
"302","BLC","[35,40)",26.7971008280859,"2012"
"303","BLC","[40,45)",73.6291833398405,"2012"
"304","BLC","[45,50)",159.560467430634,"2012"
"305","BLC","[50,55)",188.292786855553,"2012"
"306","BLC","[55,60)",179.961885416422,"2012"
"307","BLC","[60,65)",163.873925208658,"2012"
"308","BLC","[65,70)",275.405200473869,"2012"
"309","BLC","[70,75)",573.355109548355,"2012"
"310","BLC","[75,80)",786.098259869286,"2012"
"311","BLC","[80,85)",762.232480333128,"2012"
"312","BLC","[85,90)",495.972690350501,"2012"
"313","BLC","[90,95)",252.823532250374,"2012"
"314","BLC","[95,100)",82.998194121798,"2012"
"315","BLC","[100,105)",15.3862579824272,"2012"
"316","CHI","[0,5)",8.60413977975469,"2012"
"317","CHI","[5,10)",1.44079616312147,"2012"
"318","CHI","[10,15)",1.67186508345158,"2012"
"319","CHI","[15,20)",7.84735014654038,"2012"
"320","CHI","[20,25)",24.0285660895533,"2012"
"321","CHI","[25,30)",16.1593202091662,"2012"
"322","CHI","[30,35)",20.6344798925517,"2012"
"323","CHI","[35,40)",24.6079877445804,"2012"
"324","CHI","[40,45)",32.6350568649349,"2012"
"325","CHI","[45,50)",46.9078729064869,"2012"
"326","CHI","[50,55)",64.1186585606703,"2012"
"327","CHI","[55,60)",87.1435950798618,"2012"
"328","CHI","[60,65)",98.1598680109917,"2012"
"329","CHI","[65,70)",92.0314493515277,"2012"
"330","CHI","[70,75)",121.205263543858,"2012"
"331","CHI","[75,80)",153.30306613487,"2012"
"332","CHI","[80,85)",142.839002652972,"2012"
"333","CHI","[85,90)",103.811411550177,"2012"
"334","CHI","[90,95)",60.6967285067716,"2012"
"335","CHI","[95,100)",34.7805372744869,"2012"
"336","CHI","[100,105)",9.58331412194564,"2012"
"337","IND","[0,5)",62.7212338723023,"2012"
"338","IND","[5,10)",10.5615566685236,"2012"
"339","IND","[10,15)",9.80905198928656,"2012"
"340","IND","[15,20)",16.3203839673376,"2012"
"341","IND","[20,25)",34.5359070102428,"2012"
"342","IND","[25,30)",54.8541499681071,"2012"
"343","IND","[30,35)",90.4965707277147,"2012"
"344","IND","[35,40)",110.728938965031,"2012"
"345","IND","[40,45)",143.792330940048,"2012"
"346","IND","[45,50)",181.355587580878,"2012"
"347","IND","[50,55)",284.777103080983,"2012"
"348","IND","[55,60)",399.465444465613,"2012"
"349","IND","[60,65)",489.283666490851,"2012"
"350","IND","[65,70)",534.99524971673,"2012"
"351","IND","[70,75)",719.623369176911,"2012"
"352","IND","[75,80)",877.447805424396,"2012"
"353","IND","[80,85)",830.001160037247,"2012"
"354","IND","[85,90)",574.515358106248,"2012"
"355","IND","[90,95)",331.766593418982,"2012"
"356","IND","[95,100)",127.547412359191,"2012"
"357","IND","[100,105)",40.901130414205,"2012"
"358","MIX","[0,5)",88.8405754188339,"2012"
"359","MIX","[5,10)",19.8899100660324,"2012"
"360","MIX","[10,15)",17.700201629548,"2012"
"361","MIX","[15,20)",29.9987651363255,"2012"
"362","MIX","[20,25)",34.8087366352895,"2012"
"363","MIX","[25,30)",33.5638100971507,"2012"
"364","MIX","[30,35)",42.3289986494871,"2012"
"365","MIX","[35,40)",51.0270130504503,"2012"
"366","MIX","[40,45)",80.6088952128514,"2012"
"367","MIX","[45,50)",112.654727025509,"2012"
"368","MIX","[50,55)",116.233968613459,"2012"
"369","MIX","[55,60)",110.844966201301,"2012"
"370","MIX","[60,65)",118.381118029229,"2012"
"371","MIX","[65,70)",157.685507179891,"2012"
"372","MIX","[70,75)",180.188219309358,"2012"
"373","MIX","[75,80)",241.695110163676,"2012"
"374","MIX","[80,85)",268.040408565897,"2012"
"375","MIX","[85,90)",247.800718867429,"2012"
"376","MIX","[90,95)",152.493805349502,"2012"
"377","MIX","[95,100)",75.7550190968463,"2012"
"378","MIX","[100,105)",17.7213762850298,"2012"
"379","OAS","[0,5)",31.2805626239013,"2012"
"380","OAS","[5,10)",6.9976680347505,"2012"
"381","OAS","[10,15)",6.8357356465642,"2012"
"382","OAS","[15,20)",13.5114809215889,"2012"
"383","OAS","[20,25)",20.7889697754813,"2012"
"384","OAS","[25,30)",26.2428750331144,"2012"
"385","OAS","[30,35)",45.3332325622311,"2012"
"386","OAS","[35,40)",74.7997415368518,"2012"
"387","OAS","[40,45)",97.8045902666836,"2012"
"388","OAS","[45,50)",106.740625069793,"2012"
"389","OAS","[50,55)",129.876142017691,"2012"
"390","OAS","[55,60)",156.362642754419,"2012"
"391","OAS","[60,65)",191.534997470818,"2012"
"392","OAS","[65,70)",205.50514007236,"2012"
"393","OAS","[70,75)",215.936330735092,"2012"
"394","OAS","[75,80)",240.9564827285,"2012"
"395","OAS","[80,85)",226.122980174444,"2012"
"396","OAS","[85,90)",152.635204956668,"2012"
"397","OAS","[90,95)",85.4333281199413,"2012"
"398","OAS","[95,100)",32.9950149680928,"2012"
"399","OAS","[100,105)",7.68202009290281,"2012"
"400","OBL","[0,5)",11.4777011427128,"2012"
"401","OBL","[5,10)",3.71501663390728,"2012"
"402","OBL","[10,15)",3.63094650603903,"2012"
"403","OBL","[15,20)",5.68912053630924,"2012"
"404","OBL","[20,25)",5.5432763383082,"2012"
"405","OBL","[25,30)",5.91452516317545,"2012"
"406","OBL","[30,35)",8.65658674059144,"2012"
"407","OBL","[35,40)",13.4003162012544,"2012"
"408","OBL","[40,45)",32.8121838552128,"2012"
"409","OBL","[45,50)",61.2175023452223,"2012"
"410","OBL","[50,55)",50.3022089596185,"2012"
"411","OBL","[55,60)",32.9007082472388,"2012"
"412","OBL","[60,65)",29.0978998145387,"2012"
"413","OBL","[65,70)",38.2469056390553,"2012"
"414","OBL","[70,75)",58.0281842993545,"2012"
"415","OBL","[75,80)",75.1984778769206,"2012"
"416","OBL","[80,85)",58.9637574826771,"2012"
"417","OBL","[85,90)",36.4306961553968,"2012"
"418","OBL","[90,95)",22.7750191754743,"2012"
"419","OBL","[95,100)",11.1100202201501,"2012"
"420","OBL","[100,105)",2.6246059550785,"2012"
"421","OTH","[0,5)",14.2782555285452,"2012"
"422","OTH","[5,10)",5.06931695972979,"2012"
"423","OTH","[10,15)",4.51410080376387,"2012"
"424","OTH","[15,20)",8.90423267198329,"2012"
"425","OTH","[20,25)",14.7394383484965,"2012"
"426","OTH","[25,30)",20.8217907265864,"2012"
"427","OTH","[30,35)",35.0612140491399,"2012"
"428","OTH","[35,40)",46.5160510447128,"2012"
"429","OTH","[40,45)",62.7174901886905,"2012"
"430","OTH","[45,50)",78.5924254413135,"2012"
"431","OTH","[50,55)",92.5075135609623,"2012"
"432","OTH","[55,60)",111.488948936402,"2012"
"433","OTH","[60,65)",124.999023150242,"2012"
"434","OTH","[65,70)",132.763628976592,"2012"
"435","OTH","[70,75)",145.983541529998,"2012"
"436","OTH","[75,80)",166.798542887815,"2012"
"437","OTH","[80,85)",183.559663659631,"2012"
"438","OTH","[85,90)",139.899908317444,"2012"
"439","OTH","[90,95)",81.3879287763286,"2012"
"440","OTH","[95,100)",44.4418432540655,"2012"
"441","OTH","[100,105)",11.4047243669774,"2012"
"442","PAK","[0,5)",94.727099329602,"2012"
"443","PAK","[5,10)",14.7829807207483,"2012"
"444","PAK","[10,15)",12.4152473814576,"2012"
"445","PAK","[15,20)",24.1225230150247,"2012"
"446","PAK","[20,25)",31.3941967633356,"2012"
"447","PAK","[25,30)",46.9666383551325,"2012"
"448","PAK","[30,35)",74.9910606103169,"2012"
"449","PAK","[35,40)",93.7780362041479,"2012"
"450","PAK","[40,45)",122.503714501364,"2012"
"451","PAK","[45,50)",122.898188847586,"2012"
"452","PAK","[50,55)",173.52855333174,"2012"
"453","PAK","[55,60)",238.502631513121,"2012"
"454","PAK","[60,65)",226.430522643449,"2012"
"455","PAK","[65,70)",236.654469884198,"2012"
"456","PAK","[70,75)",383.359384660663,"2012"
"457","PAK","[75,80)",486.875527320045,"2012"
"458","PAK","[80,85)",410.884801521025,"2012"
"459","PAK","[85,90)",228.697023964717,"2012"
"460","PAK","[90,95)",115.319889838479,"2012"
"461","PAK","[95,100)",48.2697197806929,"2012"
"462","PAK","[100,105)",20.2599017123872,"2012"
"463","WBI","[0,5)",1005.562441025,"2012"
"464","WBI","[5,10)",268.682103172043,"2012"
"465","WBI","[10,15)",301.504704542635,"2012"
"466","WBI","[15,20)",708.569657515896,"2012"
"467","WBI","[20,25)",1017.00187625609,"2012"
"468","WBI","[25,30)",1189.32094677016,"2012"
"469","WBI","[30,35)",1705.54429173815,"2012"
"470","WBI","[35,40)",2358.62880586352,"2012"
"471","WBI","[40,45)",4283.59557304366,"2012"
"472","WBI","[45,50)",6790.43361164502,"2012"
"473","WBI","[50,55)",10015.7693489542,"2012"
"474","WBI","[55,60)",13882.405933049,"2012"
"475","WBI","[60,65)",21837.4872309908,"2012"
"476","WBI","[65,70)",34034.0457976638,"2012"
"477","WBI","[70,75)",39800.0850999079,"2012"
"478","WBI","[75,80)",56729.332187213,"2012"
"479","WBI","[80,85)",75300.5661467165,"2012"
"480","WBI","[85,90)",76908.0867097768,"2012"
"481","WBI","[90,95)",55008.4214470326,"2012"
"482","WBI","[95,100)",21333.228133113,"2012"
"483","WBI","[100,105)",4004.10320913626,"2012"
"484","WHO","[0,5)",64.143763657023,"2012"
"485","WHO","[5,10)",13.4660278723261,"2012"
"486","WHO","[10,15)",12.49387431312,"2012"
"487","WHO","[15,20)",28.1421073502084,"2012"
"488","WHO","[20,25)",69.1321629563576,"2012"
"489","WHO","[25,30)",138.31171357346,"2012"
"490","WHO","[30,35)",212.147421847588,"2012"
"491","WHO","[35,40)",210.051313267959,"2012"
"492","WHO","[40,45)",246.346705917718,"2012"
"493","WHO","[45,50)",294.987466744053,"2012"
"494","WHO","[50,55)",362.305939311139,"2012"
"495","WHO","[55,60)",410.796495001603,"2012"
"496","WHO","[60,65)",473.996089342226,"2012"
"497","WHO","[65,70)",570.19108309734,"2012"
"498","WHO","[70,75)",676.247079572673,"2012"
"499","WHO","[75,80)",873.2808178134,"2012"
"500","WHO","[80,85)",1204.66421968163,"2012"
"501","WHO","[85,90)",1505.67625504769,"2012"
"502","WHO","[90,95)",821.90026055015,"2012"
"503","WHO","[95,100)",361.487511475614,"2012"
"504","WHO","[100,105)",84.0023575932639,"2012"
"505","BAN","[0,5)",32.5012311730336,"2013"
"506","BAN","[5,10)",6.1313204644,"2013"
"507","BAN","[10,15)",5.1311702777775,"2013"
"508","BAN","[15,20)",10.6415720228248,"2013"
"509","BAN","[20,25)",10.405863394095,"2013"
"510","BAN","[25,30)",14.097237851841,"2013"
"511","BAN","[30,35)",23.6462057763171,"2013"
"512","BAN","[35,40)",34.3919381071633,"2013"
"513","BAN","[40,45)",43.2768825331043,"2013"
"514","BAN","[45,50)",46.5455838199756,"2013"
"515","BAN","[50,55)",53.1036534092359,"2013"
"516","BAN","[55,60)",69.9746800337188,"2013"
"517","BAN","[60,65)",61.6021060138271,"2013"
"518","BAN","[65,70)",62.4018908632717,"2013"
"519","BAN","[70,75)",141.662090991414,"2013"
"520","BAN","[75,80)",178.187511432458,"2013"
"521","BAN","[80,85)",134.768205578841,"2013"
"522","BAN","[85,90)",57.4407646758854,"2013"
"523","BAN","[90,95)",27.2049608141667,"2013"
"524","BAN","[95,100)",10.8461660123908,"2013"
"525","BAN","[100,105)",6.0486222303904,"2013"
"526","BLA","[0,5)",47.6737845006177,"2013"
"527","BLA","[5,10)",11.0431893908605,"2013"
"528","BLA","[10,15)",10.2708920391757,"2013"
"529","BLA","[15,20)",18.3723940958621,"2013"
"530","BLA","[20,25)",22.8257652193989,"2013"
"531","BLA","[25,30)",26.1656754059657,"2013"
"532","BLA","[30,35)",49.2849168208763,"2013"
"533","BLA","[35,40)",80.7920419819575,"2013"
"534","BLA","[40,45)",131.755048580967,"2013"
"535","BLA","[45,50)",176.506910835441,"2013"
"536","BLA","[50,55)",181.805082646834,"2013"
"537","BLA","[55,60)",163.901325439724,"2013"
"538","BLA","[60,65)",148.649646016408,"2013"
"539","BLA","[65,70)",147.138359775307,"2013"
"540","BLA","[70,75)",181.444165327555,"2013"
"541","BLA","[75,80)",180.690432451841,"2013"
"542","BLA","[80,85)",130.822005021755,"2013"
"543","BLA","[85,90)",74.0006843133476,"2013"
"544","BLA","[90,95)",45.8149632612122,"2013"
"545","BLA","[95,100)",25.8052364891552,"2013"
"546","BLA","[100,105)",12.1773063703377,"2013"
"547","BLC","[0,5)",14.0777575033841,"2013"
"548","BLC","[5,10)",3.01383934629745,"2013"
